,"silent_fraction","nonsense_fraction","splice_site_fraction","missense_fraction","recurrent_missense_fraction","frameshift_indel_fraction","inframe_indel_fraction","lost_start_stop_fraction","missense_to_silent","nonsilent_to_silent","norm_missense_poisition_entropy","norm_mutation_entropy","label"
1150,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,0.25,0.25,0,0,0,0,0,0.5,1,0.33333334,0,0.25,0
1152,0.33333334,0.16666667,0.16666667,0,0,0,0,0.33333334,2,0.5,0,0.7043824,0
1153,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,0,0.375,0,0.125,0,0.125,0,0.25,0,0,2,1.0416666,0
1155,0,1,0,0,0,0,0,0,0,0,0,0,0
1156,0.13513513,0.5945946,0,0,0,0.16216215,0,0.10810811,0.22727273,0.15625,1.561506,1.199062,0
1157,0.083333336,0.25,0.083333336,0,0,0.25,0,0.33333334,0.33333334,0.09090909,2,0.70986307,0
1158,0.2,0.2,0,0,0,0,0,0.2,1,0.25,0,0.19043629,0
1159,0.18181819,0.6363636,0.09090909,0.030303031,0.060606062,0,0,0.030303031,0.2857143,0.22222222,1.6367058,1.3749887,1
1160,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0
1161,0.5,0.25,0,0.25,0,0,0,0,2,1,0,0.75,0
1162,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1163,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1164,0,0.33333334,0,0,0,0.33333334,0,0.33333334,0,0,0,0.24604683,0
1165,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1167,0.071428575,0.5,0.14285715,0,0,0.071428575,0,0.071428575,0.14285715,0.07692308,1.796453,1.1659219,0
1168,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1169,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1170,0,1,0,0,0,0,0,0,0,0,0,0,0
1171,1,0,0,0,0,0,0,0,0,0,0,0,0
1172,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1173,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1175,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1176,0.1,0.3,0,0,0,0.1,0,0.2,0.33333334,0.11111111,2,0.73310924,0
1177,0.25,0.375,0,0,0,0.375,0,0,0.6666667,0.33333334,1.5793802,1.0935464,0
1178,0,1,0,0,0,0,0,0,0,0,2,2,0
1179,0.2857143,0.21428572,0.071428575,0.14285715,0,0.071428575,0,0.14285715,1.3333334,0.4,2,0.9749953,0
1180,0.25,0.5,0,0.125,0,0,0.125,0,0.5,0.33333334,2,1.5,0
1181,0.09090909,0.54545456,0.18181819,0,0,0,0.09090909,0.09090909,0.16666667,0.1,1.871049,1.2968737,0
1182,0.625,0.25,0,0,0,0,0,0.125,2.5,1.6666666,2,1.25,0
1183,0.14285715,0.5714286,0,0,0,0.14285715,0,0.14285715,0.25,0.16666667,2,1.326798,0
1184,0.25,0,0,0,0,0,0,0.5,0,0.33333334,0,0.15563907,0
1185,0.33333334,0.33333334,0.11111111,0,0,0,0,0.11111111,1,0.5,2,1.2632301,0
1186,0,0.5,0,0.25,0,0,0,0.25,0,0,2,1.5,0
1187,0.083333336,0.5833333,0,0,0,0,0,0,0.14285715,0.09090909,1.796453,1.221057,0
1188,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0
1189,0,0.7777778,0,0,0,0.11111111,0,0,0,0,2,1.7076745,0
1190,0.18181819,0.54545456,0,0,0,0,0.09090909,0.09090909,0.33333334,0.22222222,1.4841963,1.2102737,0
1191,0,0.4,0,0,0,0.4,0,0.2,0,0,1,0.81816566,0
1192,0.33333334,0,0.33333334,0,0,0,0,0.33333334,0,0.5,0,0.6666667,0
1193,0,0.5,0.16666667,0,0,0,0,0.16666667,0,0,2,1.371049,0
1194,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,1.8277293,1.6125122,0
1195,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1197,0,1,0,0,0,0,0,0,0,0,1,1,0
1198,0.14285715,0.5714286,0,0.14285715,0,0,0,0,0.25,0.16666667,2,1.4285715,0
1199,0,1,0,0,0,0,0,0,0,0,0,0,0
1200,0.30769232,0.53846157,0.07692308,0,0,0,0,0.07692308,0.5714286,0.44444445,2,1.5384616,0
1201,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1202,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1203,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0.15563907,0
1204,0,1,0,0,0,0,0,0,0,0,0,0,0
1205,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1206,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0
1209,0.4,0.6,0,0,0,0,0,0,0.6666667,0.6666667,2,1.6,0
1210,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1211,0,0.85714287,0,0,0,0,0,0.14285715,0,0,2,1.8571428,0
1212,0,0.5,0,0,0,0,0,0.25,0,0,2,1.25,0
1213,0,1,0,0,0,0,0,0,0,0,2,2,0
1214,0.25,0.375,0,0,0,0,0,0.375,0.6666667,0.33333334,2,1.1768796,0
1215,0,1,0,0,0,0,0,0,0,0,0,0,0
1216,0.125,0.5,0.25,0,0,0,0,0,0.25,0.14285715,1.75,1.2083334,0
1217,0.5,0,0.5,0,0,0,0,0,0,1,0,0.5,0
1218,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1219,0,0.42857143,0.14285715,0,0,0,0,0.2857143,0,0,2,1.1866107,0
1220,0,1,0,0,0,0,0,0,0,0,2,2,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,0.16666667,0.5,0,0.16666667,0,0,0,0,0.33333334,0.2,2,1.3333334,0
1223,0.25,0.625,0,0,0,0,0,0.125,0.4,0.33333334,1.6554588,1.4583334,0
1224,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1225,0,1,0,0,0,0,0,0,0,0,0,0,0
1226,0,0.75,0,0,0,0,0,0,0,0,0,0.5612781,0
1227,0.2,0.5,0.3,0,0,0,0,0,0.4,0.25,1.5904363,1.2137272,0
1228,0,0.5,0,0,0,0,0,0,0,0,2,1.25,0
1229,0,0,0,0,0,0,0,1,0,0,0,0,0
1230,1,0,0,0,0,0,0,0,0,0,0,0,0
1231,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1232,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1233,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1234,0,0.5,0,0,0,0.25,0,0.25,0,0,2,1.25,0
1235,0,1,0,0,0,0,0,0,0,0,2,2,0
1236,0,0.6666667,0,0,0,0,0.16666667,0,0,0,2,1.5377157,0
1237,0.4,0.6,0,0,0,0,0,0,0.6666667,0.6666667,2,1.6,0
1238,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1239,0,0.44444445,0,0,0,0,0,0.11111111,0,0,2,1.0375074,0
1240,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1241,0.125,0.5,0.125,0,0,0.125,0,0.125,0.25,0.14285715,2,1.2916666,0
1242,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0
1243,0,0.6666667,0.083333336,0,0,0.16666667,0,0,0,0,1.8333334,1.4631572,0
1244,0,0,0,0,0,0,0,1,0,0,0,0,0
1245,0,0,0.33333334,0,0,0.6666667,0,0,0,0,0,0.57938015,0
1246,0,0.6,0.1,0,0,0,0.2,0.1,0,0,1.871049,1.3966576,0
1247,0,0.8888889,0,0,0,0,0,0,0,0,1.9166666,1.8187855,0
1248,0,0.5,0,0.16666667,0,0,0,0.16666667,0,0,2,1.371049,0
1249,0.4,0.2,0,0,0,0.2,0,0,2,0.6666667,0,0.62772936,0
1250,0.09090909,0.27272728,0.18181819,0,0,0.09090909,0,0,0.33333334,0.1,0.57938015,0.64666647,0
1251,0.07692308,0.6923077,0.07692308,0,0,0.07692308,0,0.07692308,0.11111111,0.083333336,1.7896901,1.4490842,0
1252,0,1,0,0,0,0,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1,0,0,0,0,0,0,0,0,0,0,0,0
1255,0.14285715,0.5714286,0,0,0,0,0,0.2857143,0.25,0.16666667,2,1.326798,0
1256,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
1257,0.2777778,0.44444445,0.11111111,0,0,0.16666667,0,0,0.625,0.3846154,1.8333334,1.301158,0
1258,0.25,0.125,0.125,0,0,0,0,0.375,2,0.33333334,0,0.5416667,0
1259,0.125,0.625,0.125,0,0,0,0,0.125,0.2,0.14285715,1.4831882,1.25,0
1260,0,1,0,0,0,0,0,0,0,0,2,2,0
1261,0.25,0.5833333,0,0,0,0,0,0.16666667,0.42857143,0.33333334,1.796453,1.4438618,1
1262,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1263,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1264,0.16666667,0.33333334,0,0,0,0,0,0,0.5,0.2,2,0.86009306,0
1265,0,0.25,0,0,0,0,0,0.5,0,0,0,0.15563907,0
1266,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1267,0.0625,0.625,0.0625,0,0,0.1875,0,0.0625,0.1,0.06666667,1.6762456,1.2694548,0
1268,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,1.8277293,1.6125122,0
1269,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1270,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1271,0.053097345,0.25663716,0.2920354,0.026548672,0,0.31858408,0.026548672,0,0.20689656,0.056074765,1.5090818,0.6315324,1
1272,0,0.5,0,0,0,0,0,0,0,0,1.8277293,1.090309,0
1273,0,1,0,0,0,0,0,0,0,0,0,0,0
1274,0.41666666,0.41666666,0.083333336,0,0,0,0,0,1,0.71428573,2,1.4166666,0
1275,0.16666667,0.5,0,0,0,0,0,0,0.33333334,0.2,2,1.2043824,0
1276,0,1,0,0,0,0,0,0,0,0,0,0,0
1277,0.2857143,0.42857143,0.14285715,0,0,0,0,0.14285715,0.6666667,0.4,2,1.4285715,0
1278,0.33333334,0.5,0,0,0,0,0,0,0.6666667,0.5,2,1.5,0
1279,0.14285715,0.5714286,0.21428572,0,0,0.071428575,0,0,0.25,0.16666667,2,1.4822236,0
1280,0.5,0.375,0,0,0,0,0,0.125,1.3333334,1,2,1.2916666,0
1281,0.25,0.33333334,0.083333336,0,0,0.083333336,0,0.083333336,0.75,0.33333334,2,1.1473714,0
1282,0.33333334,0.5,0,0,0,0,0,0,0.6666667,0.5,1.5793802,1.371049,0
1283,0.2857143,0.14285715,0,0,0,0.14285715,0,0.2857143,2,0.4,0,0.45004892,0
1284,0,0.75,0.25,0,0,0,0,0,0,0,1.1587603,1.25,0
1285,0.25,0.5833333,0.083333336,0,0,0.083333336,0,0,0.42857143,0.33333334,1.8982265,1.5368428,0
1286,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1287,0.25,0,0,0,0,0.25,0,0.25,0,0.33333334,0,0.15563907,0
1288,0,0,1,0,0,0,0,0,0,0,0,0,0
1289,0,0.6666667,0,0,0,0,0,0.33333334,0,0,1,1.2460468,0
1290,0,0.33333334,0.33333334,0,0,0,0,0.33333334,0,0,0,0.6666667,0
1291,0.4,0,0.2,0,0,0,0,0.4,0,0.6666667,0,0.8277294,0
1292,0.14285715,0.5714286,0.14285715,0,0,0,0,0,0.25,0.16666667,1.75,1.326798,0
1293,0.18181819,0.54545456,0,0,0,0,0,0.27272728,0.33333334,0.22222222,1.6131471,1.262831,0
1294,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,1,0.91271347,0
1295,0,0,0,0.5,0,0,0,0.5,0,0,0,1,0
1296,0.2,0.6,0,0,0,0,0,0.2,0.33333334,0.25,2,1.4,0
1297,0.4,0.2,0.2,0,0,0,0,0,2,0.6666667,0,0.8,0
1298,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1299,0,0.71428573,0,0.14285715,0,0,0,0.14285715,0,0,2,1.7142857,0
1300,0.04347826,0.5652174,0,0.04347826,0,0.04347826,0,0.08695652,0.07692308,0.045454547,1.6258241,1.1180557,0
1301,0,1,0,0,0,0,0,0,0,0,0,0,0
1302,0.1,0.3,0.1,0,0,0,0,0.4,0.33333334,0.11111111,1.5793802,0.790309,0
1303,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0.24604683,0
1304,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1305,0.18181819,0.72727275,0,0,0,0.09090909,0,0,0.25,0.22222222,1.75,1.569601,0
1306,0.16666667,0.16666667,0.16666667,0,0,0.33333334,0,0,1,0.2,0,0.36009306,0
1307,0.6,0.2,0,0,0,0,0,0.2,3,1.5,0,0.8,0
1308,0.2,0.8,0,0,0,0,0,0,0.25,0.25,2,1.6,0
1309,0.25,0.25,0.25,0,0,0,0,0,1,0.33333334,0,0.5,0
1310,0.18181819,0.45454547,0.09090909,0,0,0,0,0.18181819,0.4,0.22222222,1.6554588,1.2244791,0
1311,0,0.75,0.25,0,0,0,0,0,0,0,1.1587603,1.25,0
1312,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1313,0,0.625,0,0,0,0,0,0.125,0,0,1.6554588,1.260213,0
1314,0.3,0.4,0.1,0,0,0.2,0,0,0.75,0.42857143,2,1.339794,0
1315,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1316,0.071428575,0.5714286,0.071428575,0,0,0,0,0.2857143,0.125,0.07692308,1.5833334,1.1623077,0
1317,0.5,0.25,0,0,0,0,0,0.25,2,1,0,0.75,0
1318,0.06666667,0.4,0.23333333,0.13333334,0,0.15,0,0,0.16666667,0.071428575,1.5172678,0.87957335,1
1319,0,0.5,0,0,0,0,0,0.5,0,0,2,1.25,0
1320,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1321,0,1,0,0,0,0,0,0,0,0,0,0,0
1322,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1323,0,1,0,0,0,0,0,0,0,0,0,0,0
1324,0.33333334,0,0.33333334,0,0,0,0,0.33333334,0,0.5,0,0.6666667,0
1325,0.25,0.25,0,0.25,0,0,0,0.25,1,0.33333334,0,0.5,0
1326,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1327,0,1,0,0,0,0,0,0,0,0,0,0,0
1328,0,0.25,0,0.25,0,0.25,0,0.25,0,0,0,0.5,0
1329,0,0.4,0.2,0.4,0,0,0,0,0,0,2,0.99043626,0
1330,0.375,0.25,0,0,0,0,0,0.25,1.5,0.6,2,1.0518796,0
1331,0.23076923,0.53846157,0.15384616,0,0,0.07692308,0,0,0.42857143,0.3,1.7580392,1.398044,0
1332,0.33333334,0.33333334,0,0,0,0,0.33333334,0,1,0.5,0,0.33333334,0
1333,0,0,0,0,0,0,0,1,0,0,0,0,0
1334,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
1335,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1336,0.07692308,0.6923077,0,0,0,0.07692308,0.07692308,0.07692308,0.11111111,0.083333336,1.4127135,1.1682491,0
1337,0.6,0.2,0.2,0,0,0,0,0,3,1.5,0,0.8,0
1338,0.2,0.4,0,0,0,0.2,0,0,0.5,0.25,2,1.0277294,0
1339,0.33333334,0,0.33333334,0,0,0.33333334,0,0,0,0.5,0,0.6666667,0
1340,0.27272728,0.36363637,0,0,0,0,0,0,0.75,0.375,2,1.1534075,0
1341,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1342,0,1,0,0,0,0,0,0,0,0,2,2,0
1343,0.4,0.4,0,0,0,0,0,0,1,0.6666667,2,1.4,0
1344,0,0,0,0,0,0,0,1,0,0,0,0,0
1345,0,0,0,0,0,0,0,1,0,0,0,0,0
1346,0,0,0,0,0,0,0,1,0,0,0,0,0
1347,0.16666667,0.5,0,0,0,0.16666667,0,0,0.33333334,0.2,1.5793802,1.0754315,0
1348,0,1,0,0,0,0,0,0,0,0,1.6934264,1.6934264,0
1349,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,0,0.5,0.25,0,0,0,0,0,0,0,2,1.5,0
1351,0.14285715,0.42857143,0,0,0,0,0,0.14285715,0.33333334,0.16666667,2,1.0437535,0
1352,0,0.7,0.1,0.1,0,0.1,0,0,0,0,1.796453,1.519382,0
1353,0.375,0.5,0,0.125,0,0,0,0,0.75,0.6,1.75,1.4166666,0
1354,0.6666667,0,0,0,0,0,0,0,0,2,0,1,0
1355,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.4166666,0
1356,0.22222222,0.5555556,0.22222222,0,0,0,0,0,0.4,0.2857143,2,1.4854523,0
1357,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,0.4,0,0,0,0,0.2,0,0.4,0,0.6666667,0,0.5904363,0
1359,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1360,0.2,0.4,0,0.2,0,0,0,0.2,0.5,0.25,2,1.2,0
1361,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1362,0,0.25,0,0,0,0,0,0.75,0,0,0,0.15563907,0
1363,0,1,0,0,0,0,0,0,0,0,0,0,0
1364,0.25,0,0,0,0,0.25,0,0,0,0.33333334,0,0.15563907,0
1365,0,0.33333334,0.33333334,0,0,0,0,0.33333334,0,0,0,0.6666667,0
1366,0.09090909,0.18181819,0.18181819,0.09090909,0,0.09090909,0,0.09090909,0.5,0.1,2,0.66087186,0
1367,0,1,0,0,0,0,0,0,0,0,0,0,0
1368,0,1,0,0,0,0,0,0,0,0,0,0,0
1369,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1370,0,0,0,0,0,0,0,1,0,0,0,0,0
1371,0,1,0,0,0,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0,1,0,0,0,0,0
1373,0.33333334,0.33333334,0.16666667,0,0,0,0,0.16666667,1,0.5,2,1.3333334,0
1374,0.25,0.5,0,0,0,0,0,0,0.5,0.33333334,2,1.25,0
1375,0.4,0.4,0,0,0,0,0,0.2,1,0.6666667,2,1.4,0
1376,0,0,0,0.33333334,0,0,0,0.6666667,0,0,0,0.57938015,0
1377,0,0.85714287,0,0,0,0.14285715,0,0,0,0,1.7420981,1.6535959,0
1378,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1379,0.2,0.4,0,0,0,0,0,0.4,0.5,0.25,2,1.0277294,0
1380,0.33333334,0.33333334,0,0,0,0.16666667,0,0,1,0.5,2,1.2043824,0
1381,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,1,0,0,0,0,0,0,0,0,2,2,0
1384,1,0,0,0,0,0,0,0,0,0,0,0,0
1385,0,1,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0
1387,0,0.5,0,0,0,0,0,0.16666667,0,0,2,1.1934264,0
1388,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1389,0,0,0,0,0,0,0,1,0,0,0,0,0
1390,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1391,0,0.375,0.25,0,0,0,0,0.375,0,0,2,1.0935464,0
1392,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1393,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1395,0.71428573,0.14285715,0,0,0,0.14285715,0,0,5,2.5,0,0.85714287,0
1396,0.2962963,0.4814815,0,0.037037037,0.074074075,0,0,0.14814815,0.61538464,0.42105263,1.3034139,1.1300348,0
1397,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.6666667,0
1398,0,0.33333334,0,0,0,0,0,0,0,0,0,0.24604683,0
1399,0.14285715,0.14285715,0,0,0,0,0,0.2857143,1,0.16666667,0,0.123508945,0
1400,0.26666668,0.6666667,0,0,0,0,0,0.06666667,0.4,0.36363637,1.638764,1.4619002,0
1401,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0
1402,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1403,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1404,0,0.6666667,0.33333334,0,0,0,0,0,0,0,1,1.2460468,0
1405,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1406,0,1,0,0,0,0,0,0,0,0,2,2,0
1407,0,0.8,0,0,0,0.2,0,0,0,0,2,1.8,0
1408,0,1,0,0,0,0,0,0,0,0,2,2,0
1409,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1410,0,1,0,0,0,0,0,0,0,0,0,0,0
1411,0.25,0.375,0,0,0,0,0,0.125,0.6666667,0.33333334,2,1.1768796,0
1412,0.4,0.4,0,0,0,0,0,0.2,1,0.6666667,2,1.4,0
1413,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1414,0.2,0.6,0,0,0,0,0,0.2,0.33333334,0.25,2,1.4,0
1415,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1416,0.6666667,0.33333334,0,0,0,0,0,0,2,2,1,1.2043824,0
1417,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0
1418,0.25,0.25,0,0,0,0,0,0,1,0.33333334,0,0.25,0
1419,0.071428575,0.71428573,0.14285715,0,0,0,0,0,0.1,0.07692308,2,1.6053358,0
1420,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1421,0,0.5714286,0,0,0,0.14285715,0,0.2857143,0,0,2,1.3294679,0
1422,0.11111111,0.5555556,0,0.11111111,0,0,0.11111111,0.11111111,0.2,0.125,1.6554588,1.2341346,0
1423,0,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0.6666667,0
1424,0.2,0.2,0,0,0,0,0.2,0.4,1,0.25,0,0.19043629,0
1425,0,0.2,0.4,0,0,0,0.2,0,0,0,0,0.3904363,0
1426,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1427,0,0,0,0,0,0,0,1,0,0,0,0,0
1428,0,0.4,0,0,0,0.2,0,0.4,0,0,1,0.81816566,0
1429,0.2,0.4,0,0,0,0.2,0,0.2,0.5,0.25,2,1.0277294,0
1430,0,0.6,0.4,0,0,0,0,0,0,0,2,1.4277294,0
1431,0.33333334,0.33333334,0.33333334,0,0,0,0,0,1,0.5,0,0.33333334,0
1432,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1433,0.5,0.5,0,0,0,0,0,0,1,1,1,1.1934264,0
1434,0,0.625,0,0.125,0,0,0,0.25,0,0,1.5904363,1.3435464,0
1435,0.25,0.5,0,0.25,0,0,0,0,0.5,0.33333334,2,1.25,0
1436,0,0.33333334,0.6666667,0,0,0,0,0,0,0,0,0.24604683,0
1437,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,0,0.6666667,0,0.33333334,0,0,0,0,0,0,2,1.6666666,0
1439,0,1,0,0,0,0,0,0,0,0,1.8752747,1.8752747,0
1440,0.22222222,0.44444445,0.11111111,0,0,0,0,0,0.5,0.2857143,2,1.3743411,0
1441,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1442,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1443,0.07692308,0.46153846,0,0,0,0,0,0.46153846,0.16666667,0.083333336,1.4355246,0.8802125,0
1444,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1445,0.3,0.4,0,0,0,0,0,0.2,0.75,0.42857143,1.75,1.1966577,0
1446,0,0.8333333,0,0,0,0,0,0,0,0,2,1.8333334,0
1447,1,0,0,0,0,0,0,0,0,0,0,0,0
1448,0.125,0.75,0,0,0,0,0,0,0.16666667,0.14285715,1.871049,1.5416666,0
1449,0,0,0,0,0,0,0,1,0,0,0,0,0
1450,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1451,0.2,0.4,0,0,0,0,0,0.4,0.5,0.25,2,1.0277294,0
1452,0,0.8,0,0,0,0,0,0.2,0,0,2,1.8,0
1453,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,1.75,1.3333334,0
1454,0,0.4,0,0,0,0,0,0.6,0,0,2,0.99043626,0
1455,0.2,0.2,0.2,0.2,0,0,0,0.2,1,0.25,0,0.42772937,0
1456,0.6,0.4,0,0,0,0,0,0,1.5,1.5,2,1.4,0
1457,0,0,0,0,0,0,0,0.6666667,0,0,0,0,0
1458,0,0.25,0.125,0,0,0,0,0.625,0,0,2,0.766265,0
1459,1,0,0,0,0,0,0,0,0,0,0,0,0
1460,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1461,0,0.5,0,0,0,0,0,0.5,0,0,2,1.25,0
1462,0.22222222,0.6666667,0,0.11111111,0,0,0,0,0.33333334,0.2857143,1.5644754,1.4298967,0
1463,0.2857143,0.2857143,0,0,0,0,0,0.42857143,1,0.4,2,1.0437535,0
1464,0.4,0.2,0,0,0,0,0.2,0.2,2,0.6666667,0,0.62772936,0
1465,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1466,0,1,0,0,0,0,0,0,0,0,2,2,0
1467,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1468,0.083333336,0.5833333,0.083333336,0,0,0,0.25,0,0.14285715,0.09090909,1.6946795,1.25,0
1469,0.16666667,0.6666667,0.16666667,0,0,0,0,0,0.25,0.2,2,1.5,0
1470,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1471,0,1,0,0,0,0,0,0,0,0,0,0,0
1472,0.35714287,0.5714286,0,0.071428575,0.14285715,0,0,0,0.625,0.5555556,1.75,1.4588645,0
1473,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1474,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1475,0,1,0,0,0,0,0,0,0,0,0,0,0
1476,0,0.36363637,0,0,0,0,0,0.09090909,0,0,2,0.84722245,0
1477,0.13636364,0.45454547,0.13636364,0.09090909,0.09090909,0.09090909,0,0.045454547,0.3,0.15789473,1.578558,1.1119657,1
1478,0.2,0.2,0,0,0,0.2,0,0.4,1,0.25,0,0.19043629,0
1479,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1480,0.11111111,0.5555556,0.11111111,0.11111111,0,0.11111111,0,0,0.2,0.125,2,1.3743411,0
1481,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,0.11111111,0.6666667,0,0,0,0,0,0.11111111,0.16666667,0.125,2,1.4854523,0
1483,0.25,0.5,0,0,0,0,0,0,0.5,0.33333334,2,1.25,0
1484,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1485,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1486,0.5,0.25,0,0,0,0,0.25,0,2,1,0,0.75,0
1487,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
